Freq.,V(n002)
109.9081748,"9.33979539480447e-001,-2.48317859430890e-001"
115.0879875,"9.28068176802097e-001,-2.58374991067883e-001"
120.5119172,"9.21671909652009e-001,-2.68687179840103e-001"
126.1914689,"9.14759118114399e-001,-2.79239814390723e-001"
132.1386896,"9.07297605564575e-001,-2.90014931514507e-001"
138.3661942,"8.99254885872395e-001,-3.00990923628970e-001"
144.887192,"8.90598529219491e-001,-3.12142257587098e-001"
151.715515,"8.81296570336022e-001,-3.23439214459204e-001"
158.8656469,"8.71317981713680e-001,-3.34847661565792e-001"
166.3527542,"8.60633212632862e-001,-3.46328869639973e-001"
174.192718,"8.49214792608241e-001,-3.57839389424338e-001"
182.4021679,"8.37037995085794e-001,-3.69331003123956e-001"
190.9985172,"8.24081553926332e-001,-3.80750766781492e-001"
200,"8.10328421441109e-001,-3.92041159632339e-001"
209.4257096,"7.95766552614751e-001,-4.03140355650964e-001"
219.2956392,"7.80389695834214e-001,-4.13982630638046e-001"
229.6307243,"7.64198166182924e-001,-4.24498915175976e-001"
240.4528869,"7.47199573465630e-001,-4.34617499507798e-001"
251.7850824,"7.29409473966171e-001,-4.44264890864184e-001"
263.6513477,"7.10851912904671e-001,-4.53366817074696e-001"
276.0768529,"6.91559824050855e-001,-4.61849362681822e-001"
289.0879541,"6.71575254321978e-001,-4.69640215595245e-001"
302.7122497,"6.50949384711551e-001,-4.76669994078927e-001"
316.9786385,"6.29742324680128e-001,-4.82873616163273e-001"
331.9173815,"6.08022665126381e-001,-4.88191667092950e-001"
347.5601657,"5.85866784963088e-001,-4.92571715834459e-001"
363.9401717,"5.63357917641652e-001,-4.95969529580309e-001"
381.0921436,"5.40584995991143e-001,-4.98350136049343e-001"
399.052463,"5.17641305603723e-001,-4.99688687421074e-001"
417.8592262,"4.94622987776992e-001,-4.99971086903586e-001"
437.5523248,"4.71627441812447e-001,-4.99194348868148e-001"
458.1735306,"4.48751682496442e-001,-4.97366675555424e-001"
479.7665838,"4.26090711310905e-001,-4.94507246706731e-001"
502.3772863,"4.03735959085135e-001,-4.90645732098773e-001"
526.0535984,"3.81773853484586e-001,-4.85821549830919e-001"
550.8457407,"3.60284557332024e-001,-4.80082904382245e-001"
576.8063006,"3.39340913931917e-001,-4.73485647157090e-001"
603.9903441,"3.19007624165965e-001,-4.66092007966186e-001"
632.455532,"2.99340668075068e-001,-4.57969248434259e-001"
662.262243,"2.80386971849726e-001,-4.49188287766574e-001"
693.4737009,"2.62184310414864e-001,-4.39822347985123e-001"
726.1561095,"2.44761426735560e-001,-4.29945660191998e-001"
760.3787926,"2.28138341990117e-001,-4.19632266280987e-001"
796.2143411,"2.12326826035009e-001,-4.08954942482553e-001"
833.7387669,"1.97330995095732e-001,-3.97984262842465e-001"
873.0316645,"1.83148003164293e-001,-3.86787812762017e-001"
914.1763792,"1.69768794854524e-001,-3.75429555506977e-001"
957.2601846,"1.57178890079163e-001,-3.63969348424624e-001"
1002.374467,"1.45359174465158e-001,-3.52462600659937e-001"
1049.61492,"1.34286673530526e-001,-3.40960060480156e-001"
1099.081748,"1.23935292966873e-001,-3.29507717852083e-001"
1150.879875,"1.14276511627304e-001,-3.18146806549427e-001"
1205.119172,"1.05280017798907e-001,-3.06913889635462e-001"
1261.914689,"9.69142828984576e-002,-2.95841012485989e-001"
1321.386896,"8.91470697858249e-002,-2.84955908404136e-001"
1383.661942,"8.19458754087391e-002,-2.74282243158821e-001"
1448.87192,"7.52783094813722e-002,-2.63839886300383e-001"
1517.15515,"6.91124123919323e-002,-2.53645198742850e-001"
1588.656469,"6.34169165837648e-002,-2.43711327752266e-001"
1663.527542,"5.81614563225351e-002,-2.34048502069500e-001"
1741.92718,"5.33167311143263e-002,-2.24664321372150e-001"
1824.021679,"4.88546281396255e-002,-2.15564035611148e-001"
1909.985172,"4.47483089749997e-002,-2.06750810926772e-001"
2000,"4.09722656397409e-002,-1.98225979851500e-001"
2094.257096,"3.75023506732361e-002,-1.89989274347837e-001"
2192.956392,"3.43157855567803e-002,-1.82039040918154e-001"
2296.307243,"3.13911513701664e-002,-1.74372437574927e-001"
2404.528869,"2.87083651410941e-002,-1.66985612889314e-001"
2517.850824,"2.62486449208976e-002,-1.59873867660460e-001"
2636.513477,"2.39944662150855e-002,-1.53031799983332e-001"
2760.768529,"2.19295120194930e-002,-1.46453434654432e-001"
2890.879541,"2.00386183671135e-002,-1.40132337956129e-001"
3027.122497,"1.83077169791102e-002,-1.34061718913801e-001"
3169.786385,"1.67237763365092e-002,-1.28234518135936e-001"
3319.173815,"1.52747422457485e-002,-1.22643485334829e-001"
3475.601657,"1.39494787598395e-002,-1.17281246591978e-001"
3639.401717,"1.27377101350481e-002,-1.12140362383771e-001"
3810.921436,"1.16299643481026e-002,-1.07213377324681e-001"
3990.52463,"1.06175185682264e-002,-1.02492862520664e-001"
4178.592262,"9.69234686903230e-003,-9.79714513580495e-002"
4375.523248,"8.84707037487883e-003,-9.36418694850801e-002"
4581.735306,"8.07490996218824e-003,-8.94969596762414e-002"
4797.665838,"7.36964157620935e-003,-8.55297022048338e-002"
5023.772863,"6.72555417570256e-003,-8.17332312877220e-002"
5260.535984,"6.13741028020453e-003,-7.81008481084359e-002"
5508.457407,"5.60040906526950e-003,-7.46260308710784e-002"
5768.063006,"5.11015192896652e-003,-7.13024422879708e-002"
6039.903441,"4.66261043670658e-003,-6.81239348586243e-002"
6324.55532,"4.25409654012320e-003,-6.50845542563711e-002"
6622.62243,"3.88123495833089e-003,-6.21785411016463e-002"
6934.737009,"3.54093760566950e-003,-5.94003313672765e-002"
7261.561095,"3.23037994836467e-003,-5.67445556309491e-002"
7603.787926,"2.94697917285107e-003,-5.42060373630636e-002"
7962.143411,"2.68837405036610e-003,-5.17797904141318e-002"
8337.387669,"2.45240638545382e-003,-4.94610158445458e-002"
8730.316645,"2.23710393991458e-003,-4.72450982206260e-002"
9141.763792,"2.04066472824542e-003,-4.51276014841507e-002"
9572.601846,"1.86144258553701e-003,-4.31042644878410e-002"
10023.74467,"1.69793391396105e-003,-4.11709962763214e-002"
10496.1492,"1.54876551927021e-003,-3.93238711807030e-002"
10990.81748,"1.41268345403676e-003,-3.75591237849801e-002"
11508.79875,"1.28854278960029e-003,-3.58731438137175e-002"
12051.19172,"1.17529824381684e-003,-3.42624709829125e-002"
12619.14689,"1.07199559665997e-003,-3.27237898492933e-002"
13213.86896,"9.77763830484169e-004,-3.12539246875647e-002"
13836.61942,"8.91807936303900e-004,-2.98498344201211e-002"
14488.7192,"8.13402331751556e-004,-2.85086076194236e-002"
15171.5515,"7.41884840449374e-004,-2.72274575995058e-002"
15886.56469,"6.76651186360986e-004,-2.60037176098531e-002"
16635.27542,"6.17149960280036e-004,-2.48348361421323e-002"
17419.2718,"5.62878018971025e-004,-2.37183723578745e-002"
18240.21679,"5.13376280608223e-004,-2.26519916431808e-002"
19099.85172,"4.68225883070884e-004,-2.16334612947930e-002"
20000,"4.27044674356822e-004,-2.06606463403962e-002"
